1.49293338643	5-3 Q(1)
1.50558817872	5-3 Q(3)
1.50986520256	4-2 O(3)
1.51579154665	5-3 Q(4)
1.5226742411	10-7 Q(5)
1.5286482283	5-3 Q(5)
1.53689126119	6-4 S(0)
1.54000602235	7-5 S(4)
1.54884916944	10-7 O(3)
1.56073622175	5-3 O(2)
1.56151044155	7-5 S(3)
1.56351489217	4-2 O(4)
1.57316378907	11-8 S(3)
1.57882981208	11-8 S(2)
1.58117101082	3-1 O(6)
1.59150437142	11-8 S(1)
1.5952669069	10-7 O(4)
1.60153396204	6-4 Q(1)
1.60739049861	6-4 Q(2)
1.60839768881	5-3 Q(9)
1.61352039736	5-3 O(3)
1.61622367915	6-4 Q(3)
1.62054774157	7-5 S(1)
1.62229932182	4-2 O(5)
1.6280935752	6-4 Q(4)
1.64308370532	6-4 Q(5)
1.64830474412	10-7 O(5)
1.65710176481	11-8 Q(1)
1.6584919873	7-5 S(0)
1.66130439142	6-4 Q(6)
1.67181353969	5-3 O(4)
1.67503171924	6-4 O(2)
1.68646173616	4-2 O(6)
1.68703249483	11-8 Q(3)
1.70180337551	8-6 S(3)
1.71184426243	11-8 Q(4)
1.72879886219	7-5 Q(1)
1.72967225599	8-6 S(2)
1.73264110625	6-4 O(3)
1.74402596115	11-8 Q(5)
1.74795523759	1-0 S(7)
1.75628056027	4-2 O(7)
1.76044606887	7-5 Q(4)
1.76395196928	8-6 S(1)
1.77838967029	7-5 Q(5)
1.94295835655	9-7 S(1)
2.04183024109	8-6 O(3)
2.07348183237	2-1 S(3)
2.10066358912	9-7 Q(3)
2.10900132945	7-5 O(6)
2.12183374134	1-0 S(1)
2.15187628657	9-7 Q(5)
2.15421643382	2-1 S(2)
2.17271479127	9-7 O(2)
2.1768553948	10-8 S(1)
2.20139889654	3-2 S(3)
2.20498939709	7-5 O(7)
2.21076256253	8-6 O(5)
2.22329014259	1-0 S(0)
2.22593770798	12-9 Q(7)
2.24771561291	2-1 S(1)
2.25372402541	9-7 O(3)
2.28704500612	3-2 S(2)
2.31016699412	8-6 O(6)
2.35560456155	2-1 S(0)
2.35961065763	10-8 Q(3)
2.40659192482	1-0 Q(1)
2.42766133649	7-5 O(9)
2.43748942587	1-0 Q(4)
2.45475150416	1-0 Q(5)
