##Lines from Peter van Hoof's Atomic Line List http://www.pa.uky.edu/~peter/atomic/
1.409536	He I 3S-3Po
1.4272766	He II 7-15
1.449237	He I 3S-3Po
1.452732	He I 1S-1Po
1.468082	He I 1S-1Po
1.4735512	H I 4-40
1.4743247	H I 4-39
1.4751609	H I 4-38
1.4760670	H I 4-37
1.476442	He II 6-9
1.4770509	H I 4-36
1.4781217	H I 4-35
1.4792903	H I 4-34
1.4805687	H I 4-33
1.4819715	H I 4-32
1.4835152	H I 4-31
1.4852196	H I 4-30
1.4871078	H I 4-29
1.487560	He I 1S-1Po
1.4885966	He II 7-14
1.4892076	H I 4-28
1.4915520	H I 4-27
1.492458	He I 3Po-3S
1.492460	He I 3Po-3S
1.492485	He I 3Po-3S
1.4941809	H I 4-26
1.4971425	H I 4-25
1.5004961	H I 4-24
1.504061	He I 3Po-3S
1.504063	He I 3Po-3S
1.504088	He I 3Po-3S
1.5043147	H I 4-23
1.506652	He I 3S-3Po
1.5086897	H I 4-22
1.5087772	He I 1S-1Po
1.512852	He I 1S-1Po
1.5137357	H I 4-21
1.513850	He I 3Po-3D
1.513852	He I 3Po-3D
1.513877	He I 3Po-3D
1.518352	He I 3Po-3S
1.518355	He I 3Po-3S
1.518380	He I 3Po-3S
1.5195996	H I 4-20
1.5264708	H I 4-19
1.530558	He I 3Po-3D
1.530560	He I 3Po-3D
1.530586	He I 3Po-3D
1.5345982	H I 4-18
1.536262	He I 3Po-3S
1.536264	He I 3Po-3S
1.536290	He I 3Po-3S
1.5443139	H I 4-17
1.546633	He I 1S-1Po
1.551808	He I 3Po-3D
1.551810	He I 3Po-3D
1.551837	He I 3Po-3D
1.5560699	H I 4-16
1.559166	He I 3Po-3S
1.559168	He I 3Po-3S
1.559195	He I 3Po-3S
1.568049	He I 1D-1Po
1.568801	He I 3D-3Po
1.568801	He I 3D-3Po
1.568806	He I 3D-3Po
1.569651	He I 3Fo-3D
1.569653	He I 3Fo-3D
1.569655	He I 3Fo-3D
1.5698531	He II 8-30
1.5704952	H I 4-15
1.572330	He II 7-13
1.5783298	He II 8-29
1.579455	He I 3Po-3D
1.579458	He I 3Po-3D
1.579485	He I 3Po-3D
1.58201	He I 1Po-1S
1.585947	He I 1D-1Po
1.587028	He I 3D-3Po
1.587028	He I 3D-3Po
1.587033	He I 3D-3Po
1.587621	He I 3Fo-3D
1.587623	He I 3Fo-3D
1.587625	He I 3Fo-3D
1.5876318	He I 1Fo-1D
1.5878385	He II 8-28
1.5884880	H I 4-14
1.589189	He I 3Po-3S
1.589192	He I 3Po-3S
1.589220	He I 3Po-3S
1.593394	He I 1S-1Po
1.59524925	He I 3S-3Po
1.59525260	He I 3S-3Po
1.59525288	He I 3S-3Po
1.5979868	He I 1Po-1D
1.5985589	He II 8-27
1.60082	He I 1Po-1S
1.608702	He I 1D-1Po
1.610240	He I 3D-3Po
1.610240	He I 3D-3Po
1.610245	He I 3D-3Po
1.610497	He I 3Fo-3D
1.610499	He I 3Fo-3D
1.610501	He I 3Fo-3D
1.610576	He I 1Fo-1D
1.6107125	He II 8-26
1.6113714	H I 4-13
1.616455	He I 3Po-3D
1.616458	He I 3Po-3D
1.616486	He I 3Po-3D
1.621233	He I 1Po-1D
1.6245756	He II 8-25
1.62481	He I 1Po-1S
1.629778	He I 3Po-3S
1.629780	He I 3Po-3S
1.629809	He I 3Po-3S
1.638323	He I 1D-1Po
1.640295	He I 3Fo-3D
1.640297	He I 3Fo-3D
1.640300	He I 3Fo-3D
1.640337	He I 1Fo-1D
1.6404964	He II 8-24
1.640521	He I 3D-3Po
1.640521	He I 3D-3Po
1.640526	He I 3D-3Po
1.6411674	H I 4-12
1.651393	He I 1Po-1D
1.65618	He I 1Po-1S
1.6589201	He II 8-23
1.661279	He I 1S-1Po
1.667799	He I 3Po-3D
1.667802	He I 3Po-3D
1.667832	He I 3Po-3D
1.67790	He I 3D-3Fo
1.67790	He I 3D-3Fo
1.67791	He I 3D-3Fo
1.678013	He I 1D-1Po
1.67846	He I 1D-1Fo
1.680237	He I 3Fo-3D
1.680239	He I 3Fo-3D
1.680241	He I 3Fo-3D
1.680280	He I 1Fo-1D
1.6804238	He II 8-22
1.6811111	H I 4-11
1.681191	He I 3D-3Po
1.681191	He I 3D-3Po
1.681196	He I 3D-3Po
1.686857	He I 3Po-3S
1.686859	He I 3Po-3S
1.686891	He I 3Po-3S
1.691883	He I 1Po-1D
1.692299	He II 7-12
1.69846	He I 1Po-1S
1.70069794	He I 3Po-3D
1.70070330	He I 3Po-3D
1.70070364	He I 3Po-3D
1.70070431	He I 3Po-3D
1.70070966	He I 3Po-3D
1.70078258	He I 3Po-3D
1.7057681	He II 8-21
1.733198	He I 1D-1Po
1.73334	He I 3D-3Fo
1.73334	He I 3D-3Fo
1.73334	He I 3D-3Fo
1.73393	He I 1D-1Fo
1.735782	He I 3Fo-3D
1.735784	He I 3Fo-3D
1.735786	He I 3Fo-3D
1.735855	He I 1Fo-1D
1.7359750	He II 8-20
1.7366850	H I 4-10
1.737977	He I 3D-3Po
1.737977	He I 3D-3Po
1.737983	He I 3D-3Po
1.742690	He I 3Po-3D
1.742692	He I 3Po-3D
1.742726	He I 3Po-3D
1.74543729	He I 3S-3Po
1.74544332	He I 3S-3Po
1.74544381	He I 3S-3Po
1.748241	He I 1Po-1D
1.75766	He I 1Po-1S
1.7664182	He I 1S-1Po
